# sensor_id  dir_x  dir_y  dir_z  pos_x  pos_y  pos_z  face
3772 -0.596953 -0.802276 0.000230226 -38.645 -51.8053 15.5505 0
3773 -0.596953 -0.802276 0.000230226 -38.6385 -51.8097 17.0578 0
3774 -0.596952 -0.802277 0.000230227 -38.632 -51.8141 18.5652 0
3775 -0.596951 -0.802277 0.000230226 -38.6256 -51.8184 20.0727 0
3776 -0.59695 -0.802278 0.000230226 -38.6192 -51.8228 21.58 0
3777 -0.59695 -0.802279 0.000230226 -38.6127 -51.8272 23.0873 0
3778 -0.596949 -0.802279 0.000230226 -38.6062 -51.8315 24.5947 0
3779 -0.596948 -0.80228 0.000230226 -38.5997 -51.8359 26.102 0
3780 -0.596947 -0.80228 0.000230226 -38.5933 -51.8403 27.6094 0
3781 -0.596947 -0.802281 0.000230225 -38.5869 -51.8448 29.1168 0
3782 -0.596946 -0.802281 0.000230225 -38.5804 -51.849 30.6241 0
3783 -0.596945 -0.802282 0.000230225 -38.574 -51.8534 32.1315 0
3784 -0.577144 -0.816643 0.000103881 -37.6101 -52.5657 -32.6927 0
3785 -0.577143 -0.816644 0.000103881 -37.6036 -52.5701 -31.1853 0
3786 -0.577142 -0.816644 0.000103881 -37.5972 -52.5746 -29.6779 0
3787 -0.577141 -0.816645 0.00010388 -37.5906 -52.5789 -28.1706 0
3788 -0.577141 -0.816645 0.00010388 -37.5843 -52.5833 -26.6631 0
3789 -0.57714 -0.816646 0.00010388 -37.5778 -52.5876 -25.1557 0
3790 -0.577139 -0.816646 0.00010388 -37.5713 -52.592 -23.6484 0
3791 -0.577138 -0.816647 0.00010388 -37.5649 -52.5964 -22.141 0
3792 -0.577137 -0.816647 0.000103879 -37.5584 -52.6008 -20.6336 0
3793 -0.577137 -0.816648 0.00010388 -37.552 -52.6052 -19.1263 0
3794 -0.577136 -0.816649 0.00010388 -37.5456 -52.6095 -17.6189 0
3795 -0.577135 -0.816649 0.00010388 -37.539 -52.6139 -16.1115 0
3796 -0.577134 -0.81665 0.00010388 -37.5326 -52.6183 -14.6042 0
3797 -0.577134 -0.81665 0.00010388 -37.5261 -52.6226 -13.0968 0
3798 -0.577133 -0.816651 0.000103879 -37.5196 -52.627 -11.5894 0
3799 -0.577132 -0.816651 0.000103879 -37.5133 -52.6314 -10.0821 0
3800 -0.577131 -0.816652 0.000103879 -37.5068 -52.6357 -8.57473 0
3801 -0.57713 -0.816652 0.000103879 -37.5003 -52.6401 -7.06735 0
3802 -0.57713 -0.816653 0.000103879 -37.4939 -52.6446 -5.55999 0
3803 -0.577129 -0.816654 0.000103879 -37.4873 -52.6488 -4.05263 0
3804 -0.577128 -0.816654 0.000103879 -37.4809 -52.6532 -2.54525 0
3805 -0.577127 -0.816655 0.000103879 -37.4745 -52.6576 -1.0379 0
3806 -0.577126 -0.816655 0.000103879 -37.468 -52.662 0.469471 0
3807 -0.577126 -0.816656 0.000103879 -37.4616 -52.6664 1.97684 0
3808 -0.577125 -0.816656 0.000103879 -37.4551 -52.6707 3.4842 0
3809 -0.577124 -0.816657 0.000103878 -37.4487 -52.675 4.99157 0
3810 -0.577123 -0.816657 0.000103878 -37.4423 -52.6795 6.49894 0
3811 -0.577123 -0.816658 0.000103878 -37.4357 -52.6839 8.0063 0
3812 -0.577122 -0.816658 0.000103878 -37.4292 -52.6882 9.51366 0
3813 -0.577121 -0.816659 0.000103878 -37.4228 -52.6925 11.021 0
3814 -0.57712 -0.81666 0.000103878 -37.4163 -52.697 12.5283 0
3815 -0.577119 -0.81666 0.000103878 -37.41 -52.7013 14.0357 0
3816 -0.577119 -0.816661 0.000103878 -37.4035 -52.7057 15.5431 0
3817 -0.577118 -0.816661 0.000103878 -37.397 -52.7101 17.0504 0
3818 -0.577117 -0.816662 0.000103878 -37.3905 -52.7143 18.5579 0
3819 -0.577116 -0.816662 0.000103877 -37.384 -52.7188 20.0653 0
3820 -0.577114 -0.816663 0.000103877 -37.3776 -52.7232 21.5726 0
3821 -0.577114 -0.816663 0.000103877 -37.3712 -52.7275 23.08 0
3822 -0.577113 -0.816664 0.000103877 -37.3647 -52.7319 24.5874 0
3823 -0.577112 -0.816665 0.000103877 -37.3582 -52.7363 26.0947 0
3824 -0.577111 -0.816665 0.000103876 -37.3518 -52.7407 27.6021 0
3825 -0.577111 -0.816666 0.000103876 -37.3454 -52.745 29.1095 0
3826 -0.57711 -0.816666 0.000103876 -37.3389 -52.7494 30.6168 0
3827 -0.577109 -0.816667 0.000103877 -37.3324 -52.7538 32.1242 0
3828 -0.556961 -0.830538 -2.14886e-05 -36.3469 -53.4355 -32.6999 0
3829 -0.55696 -0.830539 -2.14889e-05 -36.3404 -53.4399 -31.1926 0
3830 -0.55696 -0.830539 -2.14889e-05 -36.334 -53.4443 -29.6852 0
3831 -0.556959 -0.83054 -2.14892e-05 -36.3275 -53.4487 -28.1779 0
3832 -0.556958 -0.83054 -2.14893e-05 -36.3212 -53.453 -26.6705 0
3833 -0.556957 -0.830541 -2.14886e-05 -36.3147 -53.4573 -25.1631 0
3834 -0.556956 -0.830541 -2.14887e-05 -36.3081 -53.4618 -23.6558 0
3835 -0.556956 -0.830542 -2.14889e-05 -36.3017 -53.4661 -22.1484 0
3836 -0.556955 -0.830542 -2.1489e-05 -36.2952 -53.4705 -20.641 0
3837 -0.556954 -0.830543 -2.14893e-05 -36.2888 -53.4748 -19.1337 0
3838 -0.556953 -0.830543 -2.14894e-05 -36.2824 -53.4792 -17.6263 0
3839 -0.556952 -0.830544 -2.14897e-05 -36.2759 -53.4836 -16.1188 0
3840 -0.556952 -0.830544 -2.14897e-05 -36.2694 -53.488 -14.6115 0
3841 -0.556951 -0.830545 -2.149e-05 -36.2629 -53.4923 -13.1041 0
3842 -0.55695 -0.830546 -2.14903e-05 -36.2564 -53.4967 -11.5967 0
3843 -0.556949 -0.830546 -2.14904e-05 -36.2501 -53.5011 -10.0895 0
3844 -0.556948 -0.830547 -2.14897e-05 -36.2436 -53.5054 -8.58206 0
3845 -0.556948 -0.830547 -2.14897e-05 -36.2371 -53.5098 -7.0747 0
3846 -0.556947 -0.830548 -2.149e-05 -36.2307 -53.5142 -5.56733 0
3847 -0.556946 -0.830548 -2.14901e-05 -36.2242 -53.5185 -4.05997 0
3848 -0.556945 -0.830549 -2.14904e-05 -36.2177 -53.5229 -2.5526 0
3849 -0.556944 -0.830549 -2.14905e-05 -36.2113 -53.5273 -1.04524 0
3850 -0.556944 -0.83055 -2.14907e-05 -36.2048 -53.5316 0.462131 0
3851 -0.556943 -0.83055 -2.14908e-05 -36.1984 -53.5361 1.9695 0
3852 -0.556942 -0.830551 -2.14911e-05 -36.1919 -53.5404 3.47686 0
3853 -0.556941 -0.830551 -2.14912e-05 -36.1854 -53.5447 4.98423 0
3854 -0.55694 -0.830552 -2.14915e-05 -36.1791 -53.5491 6.49159 0
3855 -0.55694 -0.830552 -2.14915e-05 -36.1725 -53.5536 7.99896 0
3856 -0.556939 -0.830553 -2.14907e-05 -36.166 -53.558 9.50633 0
3857 -0.556938 -0.830554 -2.1491e-05 -36.1596 -53.5622 11.0137 0
3858 -0.556937 -0.830554 -2.14911e-05 -36.1531 -53.5666 12.521 0
3859 -0.556936 -0.830555 -2.14914e-05 -36.1467 -53.571 14.0284 0
3860 -0.556936 -0.830555 -2.14914e-05 -36.1403 -53.5754 15.5358 0
3861 -0.556935 -0.830556 -2.14917e-05 -36.1338 -53.5798 17.0431 0
3862 -0.556934 -0.830556 -2.14918e-05 -36.1274 -53.5841 18.5505 0
3863 -0.556933 -0.830557 -2.14921e-05 -36.1208 -53.5884 20.0579 0
3864 -0.556932 -0.830557 -2.14922e-05 -36.1144 -53.5929 21.5652 0
3865 -0.556932 -0.830558 -2.14924e-05 -36.108 -53.5973 23.0726 0
3866 -0.556931 -0.830558 -2.14925e-05 -36.1015 -53.6015 24.58 0
3867 -0.55693 -0.830559 -2.14918e-05 -36.095 -53.6059 26.0873 0
3868 -0.556929 -0.830559 -2.14919e-05 -36.0886 -53.6103 27.5947 0
3869 -0.556928 -0.83056 -2.14922e-05 -36.0821 -53.6147 29.1022 0
3870 -0.556928 -0.83056 -2.14922e-05 -36.0757 -53.6191 30.6094 0
3871 -0.556927 -0.830561 -2.14925e-05 -36.0692 -53.6234 32.1168 0
3872 -0.536446 -0.843934 -0.000146877 -35.0629 -54.274 -32.7072 0
3873 -0.536445 -0.843935 -0.000146877 -35.0563 -54.2784 -31.1999 0
3874 -0.536444 -0.843935 -0.000146877 -35.0499 -54.2827 -29.6925 0
3875 -0.536443 -0.843936 -0.000146877 -35.0434 -54.2871 -28.1851 0
3876 -0.536442 -0.843936 -0.000146877 -35.037 -54.2915 -26.6778 0
3877 -0.536442 -0.843937 -0.000146878 -35.0306 -54.2959 -25.1704 0
3878 -0.536441 -0.843937 -0.000146878 -35.0241 -54.3002 -23.663 0
3879 -0.53644 -0.843938 -0.000146877 -35.0175 -54.3047 -22.1557 0
3880 -0.536439 -0.843938 -0.000146877 -35.0111 -54.309 -20.6483 0
3881 -0.536438 -0.843939 -0.000146877 -35.0046 -54.3133 -19.1409 0
3882 -0.536438 -0.843939 -0.000146877 -34.9982 -54.3177 -17.6336 0
3883 -0.536437 -0.84394 -0.000146878 -34.9918 -54.3221 -16.1262 0
3884 -0.536436 -0.84394 -0.000146878 -34.9853 -54.3264 -14.6188 0
3885 -0.536435 -0.843941 -0.000146878 -34.9789 -54.3308 -13.1115 0
3886 -0.536434 -0.843941 -0.000146878 -34.9723 -54.3352 -11.6041 0
3887 -0.536434 -0.843942 -0.000146878 -34.9659 -54.3395 -10.0967 0
3888 -0.536433 -0.843942 -0.000146878 -34.9595 -54.344 -8.5894 0
3889 -0.536432 -0.843943 -0.000146879 -34.953 -54.3483 -7.08204 0
3890 -0.536431 -0.843943 -0.000146879 -34.9465 -54.3526 -5.57467 0
3891 -0.53643 -0.843944 -0.000146878 -34.9401 -54.357 -4.0673 0
3892 -0.536429 -0.843945 -0.000146878 -34.9336 -54.3614 -2.55995 0
3893 -0.536429 -0.843945 -0.000147878 -34.9272 -54.3658 -1.05258 0
3894 -0.536428 -0.843946 -0.000147879 -34.9207 -54.3701 0.454791 0
3895 -0.536427 -0.843946 -0.000147879 -34.9142 -54.3745 1.96215 0
3896 -0.536426 -0.843947 -0.000147879 -34.9078 -54.3788 3.46953 0
3897 -0.536425 -0.843947 -0.000147879 -34.9013 -54.3833 4.97689 0
3898 -0.536425 -0.843948 -0.000147879 -34.8949 -54.3877 6.48425 0
3899 -0.536424 -0.843948 -0.00014788 -34.8885 -54.3919 7.99162 0
3900 -0.536423 -0.843949 -0.00014788 -34.8819 -54.3963 9.49899 0
3901 -0.536422 -0.843949 -0.00014788 -34.8754 -54.4007 11.0064 0
3902 -0.536421 -0.84395 -0.000147879 -34.869 -54.4051 12.5137 0
3903 -0.536421 -0.84395 -0.000147879 -34.8626 -54.4095 14.0211 0
3904 -0.53642 -0.843951 -0.00014788 -34.8562 -54.4138 15.5285 0
3905 -0.536419 -0.843951 -0.00014788 -34.8497 -54.4182 17.0358 0
3906 -0.536418 -0.843952 -0.00014788 -34.8432 -54.4225 18.5432 0
3907 -0.536417 -0.843952 -0.00014788 -34.8367 -54.427 20.0506 0
3908 -0.536417 -0.843953 -0.00014788 -34.8303 -54.4314 21.5579 0
3909 -0.536416 -0.843953 -0.00014788 -34.8238 -54.4356 23.0653 0
3910 -0.536415 -0.843954 -0.000147881 -34.8174 -54.44 24.5727 0
3911 -0.536414 -0.843954 -0.000147881 -34.8109 -54.4445 26.08 0
3912 -0.536413 -0.843955 -0.000147881 -34.8045 -54.4488 27.5874 0
3913 -0.536412 -0.843955 -0.000147881 -34.798 -54.4531 29.0948 0
3914 -0.536412 -0.843956 -0.00014788 -34.7915 -54.4575 30.6021 0
3915 -0.536411 -0.843956 -0.00014788 -34.7851 -54.4618 32.1094 0
3916 -0.515609 -0.856824 -0.000273282 -33.7585 -55.0808 -32.7145 0
3917 -0.515608 -0.856825 -0.000273282 -33.7521 -55.0852 -31.2073 0
3918 -0.515607 -0.856825 -0.000273282 -33.7456 -55.0896 -29.6999 0
3919 -0.515606 -0.856826 -0.000273281 -33.7391 -55.0939 -28.1925 0
3920 -0.515605 -0.856826 -0.000273281 -33.7327 -55.0982 -26.6852 0
3921 -0.515604 -0.856827 -0.00027328 -33.7263 -55.1027 -25.1778 0
3922 -0.515604 -0.856827 -0.00027328 -33.7199 -55.107 -23.6704 0
3923 -0.515603 -0.856828 -0.00027328 -33.7133 -55.1114 -22.1631 0
3924 -0.515602 -0.856828 -0.00027328 -33.7068 -55.1158 -20.6557 0
3925 -0.515601 -0.856829 -0.000273279 -33.7004 -55.12 -19.1483 0
3926 -0.5156 -0.856829 -0.000273279 -33.694 -55.1245 -17.641 0
3927 -0.515599 -0.85683 -0.000273279 -33.6875 -55.1289 -16.1336 0
3928 -0.515599 -0.85683 -0.000273279 -33.6811 -55.1332 -14.6262 0
3929 -0.515598 -0.856831 -0.000273288 -33.6745 -55.1376 -13.1189 0
3930 -0.515597 -0.856831 -0.000273288 -33.6681 -55.1419 -11.6115 0
3931 -0.515596 -0.856832 -0.000273287 -33.6616 -55.1463 -10.1041 0
3932 -0.515595 -0.856832 -0.000273287 -33.6552 -55.1507 -8.59673 0
3933 -0.515595 -0.856833 -0.000273287 -33.6488 -55.1551 -7.08938 0
3934 -0.515594 -0.856833 -0.000273287 -33.6423 -55.1594 -5.582 0
3935 -0.515593 -0.856834 -0.000273286 -33.6358 -55.1637 -4.07464 0
3936 -0.515592 -0.856834 -0.000273286 -33.6293 -55.1682 -2.56728 0
3937 -0.515591 -0.856835 -0.000273285 -33.6229 -55.1725 -1.05991 0
3938 -0.51559 -0.856835 -0.000273285 -33.6164 -55.1769 0.447456 0
3939 -0.51559 -0.856836 -0.000273285 -33.61 -55.1813 1.95482 0
3940 -0.515589 -0.856836 -0.000273285 -33.6035 -55.1855 3.46219 0
3941 -0.515588 -0.856837 -0.000273284 -33.5971 -55.19 4.96955 0
3942 -0.515587 -0.856837 -0.000273284 -33.5906 -55.1944 6.47691 0
3943 -0.515586 -0.856838 -0.000273283 -33.5841 -55.1988 7.98428 0
3944 -0.515585 -0.856838 -0.000273284 -33.5777 -55.203 9.49165 0
3945 -0.515585 -0.856839 -0.000273283 -33.5712 -55.2074 10.999 0
3946 -0.515584 -0.856839 -0.000273283 -33.5647 -55.2119 12.5064 0
3947 -0.515583 -0.85684 -0.000273282 -33.5583 -55.2162 14.0137 0
3948 -0.515582 -0.85684 -0.000273282 -33.5519 -55.2206 15.5211 0
3949 -0.515581 -0.856841 -0.000273282 -33.5454 -55.2249 17.0285 0
3950 -0.515581 -0.856841 -0.000273282 -33.5389 -55.2292 18.5358 0
3951 -0.51558 -0.856842 -0.000273281 -33.5324 -55.2337 20.0432 0
3952 -0.515579 -0.856842 -0.000273281 -33.526 -55.2381 21.5506 0
3953 -0.515578 -0.856843 -0.00027329 -33.5196 -55.2424 23.0579 0
3954 -0.515577 -0.856843 -0.00027329 -33.5131 -55.2467 24.5653 0
3955 -0.515576 -0.856844 -0.00027329 -33.5066 -55.2512 26.0727 0
3956 -0.515576 -0.856844 -0.00027329 -33.5001 -55.2555 27.58 0
3957 -0.515575 -0.856845 -0.000273289 -33.4936 -55.2599 29.0874 0
3958 -0.515574 -0.856845 -0.000273289 -33.4872 -55.2643 30.5948 0
3959 -0.515573 -0.856846 -0.000273288 -33.4808 -55.2685 32.1021 0
3960 -0.49446 -0.8692 -0.000398707 -32.4349 -55.8554 -32.7219 0
3961 -0.494459 -0.8692 -0.000398708 -32.4285 -55.8597 -31.2145 0
3962 -0.494459 -0.869201 -0.000398707 -32.422 -55.8641 -29.7072 0
3963 -0.494458 -0.869201 -0.000398707 -32.4155 -55.8685 -28.1998 0
3964 -0.494457 -0.869202 -0.000398706 -32.409 -55.8729 -26.6924 0
3965 -0.494456 -0.869202 -0.000398706 -32.4026 -55.8772 -25.1851 0
3966 -0.494455 -0.869203 -0.000398706 -32.3962 -55.8816 -23.6777 0
3967 -0.494454 -0.869203 -0.000398706 -32.3897 -55.886 -22.1703 0
3968 -0.494454 -0.869204 -0.000398705 -32.3833 -55.8903 -20.663 0
3969 -0.494453 -0.869204 -0.000398705 -32.3767 -55.8947 -19.1556 0
3970 -0.494452 -0.869205 -0.000398704 -32.3702 -55.8991 -17.6482 0
3971 -0.494451 -0.869205 -0.000398704 -32.3639 -55.9034 -16.1409 0
3972 -0.49445 -0.869206 -0.000398703 -32.3574 -55.9078 -14.6335 0
3973 -0.494449 -0.869206 -0.000398703 -32.351 -55.9122 -13.1261 0
3974 -0.494449 -0.869207 -0.000398702 -32.3445 -55.9165 -11.6189 0
3975 -0.494448 -0.869207 -0.000398702 -32.3379 -55.9209 -10.1114 0
3976 -0.494447 -0.869207 -0.000398702 -32.3315 -55.9253 -8.60407 0
3977 -0.494446 -0.869208 -0.000398702 -32.3251 -55.9296 -7.09669 0
3978 -0.494445 -0.869208 -0.000398702 -32.3186 -55.934 -5.58934 0
3979 -0.494444 -0.869208 -0.000398702 -32.3122 -55.9383 -4.08197 0
3980 -0.494444 -0.86921 -0.00039871 -32.3057 -55.9427 -2.5746 0
3981 -0.494443 -0.86921 -0.00039871 -32.2992 -55.9471 -1.06724 0
3982 -0.494442 -0.86921 -0.00039871 -32.2928 -55.9515 0.440131 0
3983 -0.494441 -0.869211 -0.00039871 -32.2863 -55.9558 1.9475 0
3984 -0.49444 -0.869211 -0.00039871 -32.2799 -55.9601 3.45486 0
3985 -0.494439 -0.869212 -0.000398709 -32.2734 -55.9646 4.96222 0
3986 -0.494439 -0.869212 -0.000398709 -32.2669 -55.9689 6.4696 0
3987 -0.494438 -0.869213 -0.000398708 -32.2606 -55.9733 7.97695 0
3988 -0.494437 -0.869213 -0.000398709 -32.254 -55.9776 9.48432 0
3989 -0.494436 -0.869214 -0.000398708 -32.2475 -55.9819 10.9917 0
3990 -0.494435 -0.869214 -0.000398708 -32.2411 -55.9864 12.4991 0
3991 -0.494434 -0.869215 -0.000398707 -32.2346 -55.9908 14.0065 0
3992 -0.494433 -0.869215 -0.000398707 -32.2282 -55.9952 15.5138 0
3993 -0.494433 -0.869216 -0.000398706 -32.2218 -55.9994 17.0212 0
3994 -0.494432 -0.869216 -0.000398707 -32.2152 -56.0038 18.5286 0
3995 -0.494431 -0.869217 -0.000398706 -32.2088 -56.0083 20.0359 0
3996 -0.49443 -0.869217 -0.000398706 -32.2023 -56.0126 21.5433 0
3997 -0.494429 -0.869218 -0.000398705 -32.1958 -56.017 23.0507 0
3998 -0.494428 -0.869218 -0.000398705 -32.1895 -56.0213 24.5579 0
3999 -0.494428 -0.869219 -0.000398705 -32.183 -56.0256 26.0653 0
4000 -0.494427 -0.869219 -0.000398705 -32.1764 -56.0301 27.5727 0
4001 -0.494426 -0.869219 -0.000398705 -32.17 -56.0345 29.08 0
4002 -0.494425 -0.86922 -0.000398704 -32.1635 -56.0388 30.5874 0
4003 -0.494424 -0.86922 -0.000398704 -32.1571 -56.0431 32.0948 0
4004 -0.473015 -0.881053 -0.000524143 -31.0927 -56.5973 -32.7293 0
4005 -0.473015 -0.881054 -0.000524142 -31.0862 -56.6018 -31.2219 0
4006 -0.473014 -0.881054 -0.000524142 -31.0798 -56.606 -29.7144 0
4007 -0.473013 -0.881055 -0.000524141 -31.0733 -56.6104 -28.2071 0
4008 -0.473012 -0.881055 -0.000524142 -31.0668 -56.6148 -26.6997 0
4009 -0.473011 -0.881056 -0.000524141 -31.0604 -56.6191 -25.1923 0
4010 -0.47301 -0.881056 -0.000524141 -31.0539 -56.6235 -23.685 0
4011 -0.47301 -0.881057 -0.00052414 -31.0476 -56.6279 -22.1776 0
4012 -0.473009 -0.881057 -0.00052414 -31.041 -56.6322 -20.6702 0
4013 -0.473008 -0.881058 -0.00052414 -31.0345 -56.6366 -19.1629 0
4014 -0.473007 -0.881058 -0.00052414 -31.0281 -56.641 -17.6556 0
4015 -0.473006 -0.881058 -0.00052414 -31.0216 -56.6453 -16.1482 0
4016 -0.473005 -0.881059 -0.000524139 -31.0151 -56.6497 -14.6409 0
4017 -0.473004 -0.881059 -0.000524139 -31.0088 -56.6541 -13.1335 0
4018 -0.473004 -0.88106 -0.000524138 -31.0022 -56.6584 -11.6261 0
4019 -0.473003 -0.88106 -0.000524138 -30.9957 -56.6628 -10.1188 0
4020 -0.473002 -0.881061 -0.000524138 -30.9893 -56.6672 -8.61137 0
4021 -0.473001 -0.881061 -0.000524138 -30.9828 -56.6714 -7.10401 0
4022 -0.473 -0.881062 -0.000524137 -30.9765 -56.6759 -5.59664 0
4023 -0.472999 -0.881062 -0.000524137 -30.97 -56.6803 -4.08927 0
4024 -0.472999 -0.881063 -0.000524146 -30.9634 -56.6846 -2.58191 0
4025 -0.472998 -0.881063 -0.000524147 -30.957 -56.6889 -1.07454 0
4026 -0.472997 -0.881063 -0.000524147 -30.9505 -56.6933 0.432822 0
4027 -0.472996 -0.881064 -0.000524146 -30.944 -56.6978 1.94018 0
4028 -0.472995 -0.881064 -0.000524146 -30.9377 -56.7021 3.44756 0
4029 -0.472994 -0.881065 -0.000524145 -30.9312 -56.7065 4.95491 0
4030 -0.472993 -0.881065 -0.000524145 -30.9247 -56.7108 6.46228 0
4031 -0.472993 -0.881066 -0.000524145 -30.9182 -56.7151 7.96966 0
4032 -0.472992 -0.881066 -0.000524145 -30.9117 -56.7195 9.47701 0
4033 -0.472991 -0.881067 -0.000524144 -30.9054 -56.724 10.9844 0
4034 -0.47299 -0.881067 -0.000524144 -30.8989 -56.7283 12.4917 0
4035 -0.472989 -0.881068 -0.000524143 -30.8924 -56.7326 13.9992 0
4036 -0.472988 -0.881068 -0.000524143 -30.8859 -56.737 15.5066 0
4037 -0.472988 -0.881068 -0.000524143 -30.8794 -56.7413 17.0139 0
4038 -0.472987 -0.881069 -0.000524143 -30.873 -56.7457 18.5212 0
4039 -0.472986 -0.881069 -0.000524143 -30.8666 -56.7502 20.0286 0
4040 -0.472985 -0.88107 -0.000524142 -30.8601 -56.7544 21.5359 0
4041 -0.472984 -0.88107 -0.000524142 -30.8537 -56.7588 23.0433 0
4042 -0.472984 -0.881071 -0.000524141 -30.8471 -56.7632 24.5507 0
4043 -0.472982 -0.881071 -0.000524142 -30.8406 -56.7675 26.058 0
4044 -0.472982 -0.881072 -0.000524141 -30.8343 -56.772 27.5654 0
4045 -0.472982 -0.881072 -0.000524141 -30.8278 -56.7763 29.0728 0
4046 -0.47298 -0.881073 -0.00052414 -30.8213 -56.7806 30.5801 0
4047 -0.47298 -0.881073 -0.00052414 -30.8149 -56.785 32.0875 0
4048 -0.451288 -0.892379 -0.000648593 -29.7327 -57.3062 -32.7365 0
4049 -0.451287 -0.892379 -0.000648593 -29.7262 -57.3105 -31.2291 0
4050 -0.451286 -0.89238 -0.000648592 -29.7198 -57.3149 -29.7218 0
4051 -0.451286 -0.89238 -0.000648592 -29.7133 -57.3192 -28.2144 0
4052 -0.451285 -0.892381 -0.000648591 -29.7069 -57.3235 -26.707 0
4053 -0.451284 -0.892381 -0.000648592 -29.7004 -57.328 -25.1997 0
4054 -0.451283 -0.892381 -0.000648592 -29.6939 -57.3324 -23.6923 0
4055 -0.451282 -0.892382 -0.000648591 -29.6875 -57.3367 -22.1849 0
4056 -0.451281 -0.892382 -0.000648591 -29.681 -57.341 -20.6776 0
4057 -0.45128 -0.892383 -0.00064859 -29.6746 -57.3454 -19.1702 0
4058 -0.45128 -0.892383 -0.00064859 -29.6681 -57.3497 -17.6628 0
4059 -0.451279 -0.892384 -0.00064859 -29.6616 -57.3542 -16.1555 0
4060 -0.451278 -0.892384 -0.00064859 -29.6551 -57.3586 -14.6482 0
4061 -0.451277 -0.892384 -0.00064859 -29.6487 -57.3628 -13.1408 0
4062 -0.451276 -0.892385 -0.000648589 -29.6422 -57.3672 -11.6335 0
4063 -0.451275 -0.892385 -0.000648589 -29.6358 -57.3716 -10.126 0
4064 -0.451274 -0.892386 -0.000648589 -29.6293 -57.3759 -8.61866 0
4065 -0.451274 -0.892386 -0.000648589 -29.6228 -57.3803 -7.11129 0
4066 -0.451273 -0.892387 -0.000648588 -29.6164 -57.3847 -5.60394 0
4067 -0.451272 -0.892387 -0.000648588 -29.6099 -57.389 -4.09656 0
4068 -0.451271 -0.892387 -0.000648588 -29.6035 -57.3934 -2.58921 0
4069 -0.45127 -0.892388 -0.000648587 -29.5971 -57.3978 -1.08184 0
4070 -0.451269 -0.892388 -0.000648587 -29.5905 -57.4021 0.425531 0
4071 -0.451268 -0.892389 -0.000648587 -29.584 -57.4065 1.93289 0
4072 -0.451268 -0.892389 -0.000648587 -29.5776 -57.4109 3.44026 0
4073 -0.451267 -0.89239 -0.000648596 -29.5711 -57.4153 4.94763 0
4074 -0.451266 -0.89239 -0.000648596 -29.5648 -57.4196 6.45499 0
4075 -0.451265 -0.89239 -0.000648596 -29.5582 -57.4239 7.96236 0
4076 -0.451264 -0.892391 -0.000648596 -29.5517 -57.4283 9.46973 0
4077 -0.451263 -0.892391 -0.000648596 -29.5453 -57.4327 10.9771 0
4078 -0.451262 -0.892392 -0.000648595 -29.5388 -57.4371 12.4845 0
4079 -0.451262 -0.892392 -0.000648595 -29.5324 -57.4415 13.9919 0
4080 -0.451261 -0.892392 -0.000648594 -29.526 -57.4457 15.4992 0
4081 -0.45126 -0.892392 -0.000648594 -29.5194 -57.4501 17.0066 0
4082 -0.451259 -0.892392 -0.000648594 -29.5129 -57.4545 18.514 0
4083 -0.451258 -0.892393 -0.000648594 -29.5065 -57.4589 20.0213 0
4084 -0.451257 -0.892393 -0.000648594 -29.5001 -57.4633 21.5286 0
4085 -0.451256 -0.892394 -0.000648593 -29.4937 -57.4676 23.036 0
4086 -0.451256 -0.892394 -0.000648593 -29.4872 -57.4719 24.5433 0
4087 -0.451255 -0.892395 -0.000648592 -29.4806 -57.4763 26.0507 0
4088 -0.451254 -0.892395 -0.000648593 -29.4742 -57.4807 27.5581 0
4089 -0.451253 -0.892396 -0.000648592 -29.4677 -57.4851 29.0654 0
4090 -0.451252 -0.892396 -0.000648592 -29.4613 -57.4894 30.5728 0
4091 -0.451251 -0.892396 -0.000648592 -29.4549 -57.4938 32.0802 0
4092 0.497115 -0.867684 -7.30178e-05 -52.8201 92.1279 -41.4012 1
4093 0.497115 -0.867684 -7.30178e-05 -52.8192 92.1275 -31.0452 1
4094 0.497115 -0.867684 -7.30178e-05 -52.8182 92.1273 -20.6892 1
4095 0.497115 -0.867684 -7.30178e-05 -52.8171 92.1269 -10.3332 1
4096 0.497115 -0.867684 -7.30178e-05 -52.8162 92.1267 0.0228164 1
4097 0.497115 -0.867684 -7.30178e-05 -52.8151 92.1264 10.3788 1
4098 0.497115 -0.867684 -7.30178e-05 -52.8141 92.1261 20.7348 1
4099 0.497115 -0.867684 -7.30178e-05 -52.813 92.1259 31.0908 1
4100 0.497115 -0.867684 -7.30178e-05 -52.8121 92.1255 41.4468 1
4101 0.574138 -0.818758 -7.92142e-05 -61.0054 86.9284 -41.4005 1
4102 0.574138 -0.818758 -7.92142e-05 -61.0044 86.9282 -31.0445 1
4103 0.574138 -0.818758 -7.92142e-05 -61.0034 86.9278 -20.6885 1
4104 0.574138 -0.818758 -7.92142e-05 -61.0024 86.9276 -10.3325 1
4105 0.574138 -0.818758 -7.92142e-05 -61.0013 86.9274 0.0234756 1
4106 0.574138 -0.818758 -7.92142e-05 -61.0004 86.927 10.3795 1
4107 0.574138 -0.818758 -7.92142e-05 -60.9993 86.9268 20.7355 1
4108 0.574138 -0.818758 -7.92142e-05 -60.9983 86.9264 31.0915 1
4109 0.574138 -0.818758 -7.92142e-05 -60.9973 86.9262 41.4475 1
